address, amount
0x6fd3ba02D46f0cD64dC40Dc945D2229eA5824255,1
0xB74c846089763C23b2eD8b46220ee9D4D3e0CFa6,1
0x54BeCc7560a7Be76d72ED76a1f5fee6C5a2A7Ab6,1
0xd714Dd60e22BbB1cbAFD0e40dE5Cfa7bBDD3F3C8,1
0xecBBc62189B18902e9ABE7236eDfA7964F7E3381,1
0x72BA1965320ab5352FD6D68235Cc3C5306a6FFA2,1
0xF26E5B93453a69a0297Dc66e7bbD750d2B28160B,1
0x8660a7E2d207D2a37Ef11c4930bf4efDaC5da962,1
0xF5012A0606D4EdbF3b0f05A2866C68D3454c0203,1
0x227612e69B1d06250E7035C1c12840561EBF3c56,1
0x8cd103c2164D04D071F4014Ac7b3Aa42D8FA596C,1
0x958543756A4c7AC6fB361f0efBfeCD98E4D297Db,1
0x8a3207eC3E03669AA961f0298B188fb8e606D15D,1
0x5e0f09a8adDc61C1C1E2121F631E1732488BA655,1
0x6e32a45cce1e03Fc13D49E73DdC329dB99A1364a,1
0x131A858718Ed52F79f5204cBc7DaA6aF03c694dD,1
0x1084b55cB63dE549806A521036F7dad2d37E3fAE,1
0x2BE830C9c4A3eB3f9eBF736eED948e9ec1f1f33b,1
0x3e27CBbd999e98E7397FD915eB6bc17cF5A7616c,1
0xED16B62f1826cBdC95cB200196C7cDE0403a0f4B,1
0x8129c35b63d2c1F7564444F0155e94929410A621,1
0xdb66768419C40e56e04ea62105A7b39307acD3FC,1
0xbD5Cad113627C6eC47f19219f513629E8e6ed7E9,1
0xF53F95933A598f2D4AbDD3FcCE5fa66668f3f8b5,1
0x12d6Db43c003C2054Fc6e4063743c06e4a42aaf7,1
0x8C1810C23A2631e2781d6f23c43e4d3b2bf7b409,1
0x13476434b49940765eafCC2bE3D6a0bA20C588aA,1
0xcd5561b1be55C1Fa4BbA4749919A03219497B6eF,1
0xdcFCB57601647cC386630B1AF86D16d871397bEA,1
0x14dE2c6B28e0c4A06E140e7c91604FAeeEa350Af,1
0xB596A2C0825f1627e54Ef81A73FBAF461638ED63,1
0x1F2beAF8439039dCEc062Fbe056458D34f529F9E,1
0x6De754C0816aa1EC98D2fF55AD6ea7D00ab6E131,1
0x03e10c7B9F18dC8ec29B622Ede6A60211Bb801e5,1
0x6Fa4274Ad5dBcd3A60297B844a91D873634915f2,1
0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,1
0x2064c21b1Ff40955968a800A5Eb0b4C3142E8C5E,1
0xc3d9Cad1B5233cb4261B27DFCd68BD9af8ff0191,1
0xfCf9934346B4e9822276d6a37af700c81119792F,1
0xB7f9f538aA1b41aE2853eB63f1939187fFE70EB4,1
0x26B7929cE02124e8Ff4AA380DA99f92abc45f167,1
0xaF19A422337Dfc8EeA5f372B6b9335f4dE91C551,1
0x391985Fdf0F28De092027D52763621221684caDf,1
0xa0a44Af2326d0e647E6d8c41f7714aB7824D89dd,1
0x201Caa9290b2b7251C6fE7a2c5Cf9702A8A773AF,1
0x92584664e657b69b5f51F809D15E51896F3ccbC4,1
0x6A0d07667c951b5A5207D0FaefafFf26CAc4de99,1
0xdF94486E2C9239c346171121870ea8284d541D47,1
0x09fbb3E9114E6B5a938F591c8Bf75203d8075507,1
0x16731946f50416aCC945559a2cad0f7f070E8dfa,1
0xc91A5bC46Be45ab8dB7a76d69a8D5C8c15cfFFF6,1
0x7562e37F4458f84FBFFa3F1BfFC4f0e8118F4CEC,1
0xCED608Aa29bB92185D9b6340Adcbfa263DAe075b,1
0x18368396D9BF891Fa6e94693E35143f6389ed572,1
0xc1F9BB72216E5ecDc97e248F65E14df1fE46600a,1
0x9F679ef626b341afe058b40058e115Ce208A3d2B,1
0x66fA22aEfb2cF14c1fA45725c36C2542521C0d3E,1
0x2618026D22C4F6320FCBAC34C45CC4A1f0A92F6B,1
0xcd864382E0b95E13BC756030177BF5D08c6DB25d,1
0xbA9b212092eEB06bbAbE0b3Aaae0eFdAC6e298d1,1
0x0f48669B1681D41357EAc232F516B77D0c10F0F1,1
0xc7777C1a0Cf7E22c51b44f7CeD65CF2A6b06dc5C,1
0xAc7e04b9B3757cd94EAEeC4Abaa5b754EC2C0f88,1
0x2708FcF887064Bc24Ed609A4e7D0277FdeBa37f6,1
0x4B03aF034512f9535084e44F3cbA700E8efe12A2,1
0xFdd43923340736FfBcB31C808aC644922c1dF05d,1
0x3D0D7f8720A02CFC9FEe5DC7Dc08181303A6ED86,1
0x82eFF9fc57568eB19EEC95Ee98dFEB6B4cF959E0,1
0xC08a2078a6b2bE81f92183DEB09E7CeB159b8F37,1
0x464E93F19B22653c0E50Ff5dB80d2c687a810eb1,1
0x67bCdFcdFc4f4fF2D6688A23717480548016e98d,1
0xC480C3FD10d8965EB74B9B53ee65Bea24B2a6A73,1
0xE497631943cb327a9306543107c91A1ac2B9aF62,1
0x7448467f85FfA36Ca763C9E301e270F8ece0C2B8,1
0xdfaD0c01a28d9d95486bb3f0821E4F5644704FA7,1
0x48E42313e1FdDBE35A9147412Ee40815DFb23f7d,1
0xD97DAc3d4348A99d52bC1de369Fc45E6f1f38954,1
0x7294F8591f927A98B178b6D5762fafCAce4cCcb4,1
0xC714a62A4BF7ff475C8dc3E589e1388342A38BB8,1
0x8EAf34BAf85F90d1e32e727a7004Bf7325771c78,1
0xF944AeCc414C4a77E169762bcD149bA450eEa8cd,1
0x000001f568875F378Bf6d170B790967FE429C81A,1
0x7449eB9cF8c9FeCe5F05105233B4DF614a301dab,1
0x3f0F0fcDd172d9FC46366dd5C4964fEaD3630bE4,1
0x21aF5166e41Dc3371D062131af9D6A25e0F5c7d1,1
0xfBb67A39D0A8C45a505408d32A7b5712A0B65EEe,1
0x1c59F8CBC9be8f3887C2e7da0084f32BCd7d072b,1
0x44C1e4088EE00dcC9a51310179cB30b8598Ea911,1
0x48C3932347586d9354553C3a4eE76858E34d0CAc,1
0x47E302FAEb15c347050baAa5a9bB958D05108463,1
0xC95A0214eE37264789D647D4AD9D43F5c67b2f82,1
0x7bD4b41ec2e21B12Bb0e613035ebED3774D0C1a0,1
0x4BD3d08BaE19C45B3BcE064BFEC0D5865bAf458a,1
0xEED3B0217780358659a763E8ECD701c5706e5d19,1
0xf137e8D9270311F011dc5b18E6F42e4554f4C5CD,1
0x9E653Cdedb19674cBe557ac4af6a350001da2688,1
0x80fE37D7Bde506D3cCa5A4d0a1Ac575a878898F6,1
0x274AF61A316678A84AAbaCc4a6Cf6881E9413B3B,1
0x2604fb7B2c561D6a277a0EC8c2308A26CEe18272,1
0x3C7d5bB537AbAe440e0Abe552342F422a4B1e6c1,1
0x2BdA946a7740b1dDB0fd5C226819170c4DD15720,1
0x902FEBd88233ca38eE0dFb3908B05EBAc89359bf,1
0xaF26F7C6BF453e2078f08953e4B28004a2c1E209,1
0xe897a6Cb26D4Eaf6E4B54af4965eFF832a717a62,1
0x238926025E84475e3182774df480021470f8F978,1
0x521448FD2b002c31a97D56f3a275238De0976cD0,1
0xa01c6112e4B5F52A44d8E99B48E367a9218889A9,1
0xeC47C83e9FE59111D8a91E9855a17a69C6f0F333,1
0xB8Ee151876d014BAf2322087dD11572525f5cC47,1
0x9a5cDC551713f81849367f65446A054C7C02079B,1
0x4C9D4a1310639DA40bd47B68553eD6Eb366db22C,1
0x953EeC6C9EEaFB9E35f0e4252f38F67D4CbF6180,1
0x69E258C76F3AA94f28478040eA0705EBAfDb1DDf,1
0xf4Ccc4af22E86756a624b1EE0Df173cbF852b63a,1
0x591130a8f1F21855c61941cD73F61b681788792D,1
0x08D816526BdC9d077DD685Bd9FA49F58A5Ab8e48,1
0xBC0058F8D33C7b4cCB224232A15e5CE953c7C3D2,1
0x53cb57bF289681c2d53fd5747B6c1b128C984d23,1
0x444441E930f1335CB1c50702E0DBdd3B6E1E70B3,1
0xa9a51a5216098950c93Bdebe5C9A87286b36AE9a,1
0x1BA1fF69F03d38Af7ef40E3afDc53ad073eb4642,1
0x4925c8d00E2c94dd9B00d299B249d3Fa6E1C2bf4,1
0x8c0Ede673524765E212FbB2a20895B9E24a184F5,1
0x0C4Cfa4ACb56E4b28BD8881c7d08be55f431534F,1
0xaaF851270B5FD32bAEc366BF56161cFF6Cb97fb9,1
0xe170a72dd1ff7e459F85FBcF71318545f5709ebC,1
0xbC60AA031a9f34BD7992c99eaE5e2C4Dd1b5dBc3,1
0x0902C3EF4F176Db48c4E340EB861B22759c334d7,1
0xd35Dc42C3812acE3d313f8303114B731D428a0fa,1
0xdba9648Ff976995bd31D9ee9a76d2A95813d6b6b,1
0x2917634fD7319c38D377FfF1D9Ccac4505921339,1
0x1DF8fB9eA6b89C750915C1cF90A72e74B7855a17,1
0x0a1f2e1a4585bbf5E54a894FffA74133654BfaDC,1
0x3B7375719306542F8CFc3D90473AA743F88b6286,1
0x9eAfa492eA977985D16cB3C2007A92c446950C2e,1
0x4685Bb0077179b45095a3C2A175acd9B3Cd59D1c,1
0x8DF26cD9D8b7Ac722bff951602521bfD30052AeA,1
0x7156156e73835176d37922b071c80d6cC722A943,1
0x383fAC95E08dE2037E747f2bac2C39CD5b477B28,1
0x632Eb766871b02C4e421aBDf14AcEAFA9fbcB84D,1
0x07c36F57019bc4f3080e26865E1790fDf859d095,1
0x3D068f0Ea96C46d969B871E0B377f206683541B8,1
0x8d07D225a769b7Af3A923481E1FdF49180e6A265,1
0xEcd50085ddC7a54231c7b343b0572F3587549764,1
0x5ce259AEDcD14038aD2c35Ecaa7B6b2974d339AC,1
0x029D842cBe52B4A46b0a249103D6Cb3e02E4832A,1
0x286cD2FF7Ad1337BaA783C345080e5Af9bBa0b6e,1
0x3eC44A823E07555B5f889d8d954eec736eb5865b,1
0x0A13Fa23A5ccbabB3817cff029b9B8E843d59f72,1
0xEb34D0196245E05a88Bd57b66E66b2a3150A4cA2,1
0x0Cc1831CC5605CfA7d4DeEC8f7eA44cab21CABF2,1
0x18dE479B64f4b54c7132572ad048F6be1EfBe33d,1
0x7e026a0C061382B0F5935a90BC7324ab0a5A3aCc,1
0x8231eF3e5f4E201fA564F754b2059C8C5a83E7DB,1
0x70cD64A912cE15728a1136882637B4C2Ba0d5d86,1
0xbe13517a2b520b2449068D2ec45280992B04047B,1
0x7339646beEbFFaf7c5726F3A78a8DA95DB7431cE,1
0xAC72bE41f6Af234c4D0081853608475618584CC4,1
0x02C1a0DC3cE027D0EA8770874A7fc4De24d0a2ca,1
0x6280aEB92C12ef44e04a053d3d23E563b4217382,1
0x8c04a5777Aa418f6b40A33E1984E605067bd2043,1
0x67f3D16A91991cF169920F1E79F78E66708Da328,1
0x64Fd1716bfF4c12037Afd85F19d0cCa1Ffd84E2A,1
0xA6fe167394218427bF57b291f2F2e3b735847139,1
0x1425C88ce0780E5bcE5f405333C81f9336dC52eA,1
0x5D125481F1f346b86F6a59429422713FA48bF502,1
0xfD715216f15311a92b3448Aa9f6C618185fA0382,1
0xD3C76745e9427A75670CA07B6d233815adE82d3b,1
0x90E0E71bA8604804b965447b2AB96d5235af589f,1
0xFf2ddf66360f50BC719761959D19dc402D8c2811,1
0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791,1
0x124d05e1cF1316141463224e3b9a9592044eE325,1
0x512aaD1d0E1492a9C4075aBa58cE1a944A74f973,1
0xd00b43539aef993F94e61fd574fcc21dC235018E,1
0x5E407FC970c0E4350f0bc438bc7c9dC1A08C9E80,1
0x338B83331Df2D3d1bCC7fAA7C3d0d9A229aad938,1
0xCdA1a0ECd7D25B49Ecbf0EeC1f45f0B7fb59961b,1
0xa9f078B3b6DD6C04308f19DEF394b6D5a1B8b732,1
0x9FA7FD8D9170f0DDA389922E6c956800D5149924,1
0x11d153863e0655D3DDEe569a23fCc3a15e84a77A,1
0xF9f2Abcc9df889794b60f0791A784F5a97d32920,1
0xaC4361f56c82Ed59D533d45129F407015D84702a,1
0x3a2f3e3Ff3556269d16fe6e07c33A0EBd0289Ff0,1
0x3EFfCABDDe27072a47f14ab98b8213863c5dA207,1
0xB3cfaa16368A907BF8f195E27edA60b0477a8a5c,1
0x821Bc7E6Aa5F091E9DAc28b268872603C036B526,1
0x07411794b66dd457d1b47fb21a56Db0022C6D715,1
0xc72C85BDd6584324619176618E86E5e3196C6b47,1
0x0FE5E887dAe7A24836a192622fB84Ce7B97ac306,1
0x39F6BA85405f9e66fdd2024c88946C1Aec698dB3,1
0xaF33Df3B2752b9451199B34D88D7E16BFFd0A8CE,1
0x9aC41e441131d8BAD5f165c2a8dd71e5F7BfaEA8,1
0xdE8DcD65042db880006421dD3ECA5D94117642d1,1
0xee680e5c2C5251261061F12BA3a5c470D2B6AE83,1
0x293FD0EC4973e0EB85f80a0C0016DdE3cAAE8aaa,1
0x467eA556fF83ae2A763F38F246bbb4f3f6e9558A,1
0x8da3B1fB79C3ef3bf1aDf4A49fCe20d350968424,1
0x9506E7bAFa7267c7C488F73782181438A16a023d,1
0xD8cf3e31820ceEC940C69f462FC047d306BcB984,1
0x905d4ccca7a56937dD9bd97272643CB859cD32DD,1
0x1b33a20eC0b319Ba17F5f0bC4A80EFFbc38d4F81,1
0xb3e3D434c074272C8E99c88D40F188b92274A891,1
0x937eb1d46Cb8Fed099b45fA756f33513DE96DD93,1
0x88888888630A14a066db7943708032E8fa37A75a,1
0x963bd57d9ed4A6c0360bd98B9f2F9011C325b346,1
0xB222525A29c7f35D826B3832501D5e980498aE63,1
0xB09861246e4149AFa18581449C0bb6D4F56bfee3,1
0x191dCbC33189Af3D365b30a15e992B467289D9Bf,1
0xCFFE08BDf20918007f8Ab268C32f8756494fC8D8,1
0x3C786F65d6F19055736C1C153866930376852c35,1
0x75488002344542722E772a861A60522c51457460,1
0x63c9a867D704dF159bbBB88EeEe1609196b1995E,1
0xe5d8Bb8767101400Dca6d15A6C8c151caFCC1709,1
0x3A33bD61716B1F24bA6146daFC0f7BFF5D58990d,1
0x44D6232D962EC5FbEFe59A711BE4a74cbE1f23BF,1
0xaf906155a4E624C7d39f8f15271A5f8b01B3915E,1
0x0206892cC3Fa72E63EFf00b896F02FE39C2bA476,1
0x029720D8463aB023F7df1C2fbbb49DAD4293a966,1
0xdfDf2D882D9ebce6c7EAc3DA9AB66cbfDa263781,1
0x4e4B3f2686381f52E76f142Ab5c15c6EF252E828,1
0x0C35728BD5c481A2B7a1BA17605483B08efA677B,1
0xB712aBf3F5658AA6197d37Bd5b60CB6c55DdD0Ac,1
0x77D63A93C90a9860AB07eE6BC7bc5BecAD1CBfDe,1
0x32AE4dB3201E581b6DDC5AB3A1AcB2D3285A2dAC,1
0xD56B6b794ffE6e24D7ea06308225EE4E6D9270BF,1
0xaCAA3FefA87358c232495b851BCe2eBE46a641Ef,1
0x7101A39C053954e3E7fD010fDF3F6Ef6bDBCBde0,1
0x0390E75C736693Fb65a49A011eBe96Cf97D3b4D4,1
0x5649Ae6dbF41Ce1bbE6b947965BbEa6b4D1543f4,1
0xfa396090B4dfD2bd86bbf6de63635d6E390b5dE1,1
0x12aB6294258e42dC1517dFBD525762CcBef23eEE,1
0x40f237eb44581C79EF4A2231912Afd8978E317b3,1
0x1f917eE189d9c3D745B1493820BD6247BA59A2eb,1
0xD2D6505A6c51aDA5fFC76d0395aCfEed1Dd4674f,1
0x7E9d80d87a392B044321414fa29a98dE2113ceC3,1
0x38EA6cdD98e0d5Fa0B0e4B2E321B27Fd5DA7Bfa9,1
0x546c98ba5E14A5df75B7274817E0a8564F30D1Bb,1
0x495e827E540cA60c93bBaC919B4627554211f33F,1
0x884906884AC4898b982c7A12Cbff5C5a743f0dBD,1
0x447c7Ed1E43Dde4bB7A84bBd45A0CCf7B2FbCC43,1
0x36de990133D36d7E3DF9a820aA3eDE5a2320De71,1
0x58615313079FdD02eb240a11fbBFf1dadb00007e,1
0x503af2f8c19fc2f2847913A20300eE040c2498c1,1
0xCb84245288B62ff5693d1557d253845dA4f9f28D,1
0xCc583f13B5337B2ca6E85CD3Fc9dcD3FA5525c7C,1
0x21431F1065663cE883F5157EdDB6F2fD9df66451,1
0x303052148A78A692d7Aa89bAd454F3e91785488D,1
0xEeeE61D1A5df13e4a0B0aFBc65B0D91A6B7015E6,1
0xAf4a1fEe4599A76CDA1c2b2055eba39235708950,1
0xE36F4d0f2342823C2d202Be78cAE20A84C146f99,1
0x4617387BfbcaBf2763c239c97EB218EEE2fF319d,1
0xACCF791DeD07AB38b66b6e8f241d0625F3F3f0CB,1
0x1b9681f4b8773753d494f9cdae62fdFd164978F3,1
0x842ef21246F3297170bDb03E0556ADB0e298461C,1
0x9C6F98297D7e082A18cFa1Ad741Bc5f553a556F2,1
0x7787B919Bff55f3064E68f4dDa94Da746974b9F9,1
0xf930a731f1d22fcbeA9d18F82A2154547d85a83b,1
0x403d1Fab4a57e6cc6932B771e1D286c6FD20433D,1
0xdC99de2B50984269D5DD976766cAD8D9eb9Cff94,1
0x400aBc3DAE98Ec5aEEF2681b40D4CEd0A5aff934,1
0x3628822A233913be9fF3672f1F7b47EaAEACa555,1
0xA7860E99e3ce0752D1ac53b974E309fFf80277C6,1
0x30a86a5b68E29EF151046937Fc9BB435d4BB1679,1
0x6E331975f4F6745b4629Af23E86f315B8d489437,1
0xcC61AaaFAAc195706ccB5E59E48FcBDE7AFec199,1
0xf432690E1647846D5bB29051bffa5623257AC7B5,1
0xaEAcf697c00B14De89C272341055D9d794Aa704F,1
0x5C061667d1503aa270a40531B61F8D6978D65ceA,1
0xdC47265Ae06b6896C3fECf85e4A86A19BA08F279,1
0x56383A5Dd01d413fb8B38F2D0FceF5F511F1Dbb9,1
0x429C8a65f4858AB2e6DC7112E88f0C0796a42692,1
0xfac0475b677b54f72682E0EA633Ffa1088110dcf,1
0xFdC7a2DE02B2E0bb30c42178F284A78A33Ee75c0,1
0xD43C7ef4cAf0ED6DB1Ea05AB8941C7208E73aaCD,1
0x301605C95acbED7A1fD9C2c0DeEe964e2AFBd0C3,1
0xfECCbC981b3F13Fc5C4a96429772d2E424AdCd9f,1
0x4b84864C085c27f50bDeA25671E045d6039bcC00,1
0x10391D6FAd544d134a860b7eEd6E9f9d84CB9b81,1
0x30Eea1E603b556EEf164B4554bb6E7471B3e70f7,1
0xbc8dAfeacA658Ae0857C80D8Aa6dE4D487577c63,1
0x3688b712Bb6659d64740D55C5b000711E484C4BE,1
0xcE53bdc1034532ebC012346ab241dfD68204a9c0,1
0xED517B1Aaa0d05525B84A14Aa1Aa0f9d6B537270,1
0x4Caf0C8E241efb59D0ea764dF163AAe9e1f8dFbf,1
0x4C0f8B1C205172c30945684f3D9fdcf234C2e97F,1
0xe7b426fC3b36CD138bf6434329105d09dFa186D2,1
0x7dCE597D43C62302A5a4BE4444724A9C7b6b84CE,1
0xBfcd63B944edCEc14cB4c3b6C8e02E520a521ad2,1
0x49c97bbE8B5f7717e3aC6514A555F82CF7bffc56,1
0x2Ee8670d2b936985D5fb1EE968810c155D3bB9cA,1
0x9581994646011d1895C7278E5e45be8833b21b62,1
0xd52c583DC6EF87efB1b56460Dbef74c14CA1f519,1
0xd5B7c328Eeb244bFfA6FB194F6CC760bDf534501,1
0xF734289E19e17d208865D25407fB9C8bF87CB72E,1
0xc15d7ef92A7BCDA3D64B1465947bD446d671EBB3,1
0xE677F826Ee83e0d56255262F6c9140c59Cd6E83a,1
0x32C2741DC6621CcD32D868727bE74dCdC7aB332F,1
0xFA72Cae973416414Cd0dc8Ccf095B1f078ecA81F,1
0x23ac67bBE96202Abe0c4BC28c541Ada409dad5d6,1
0x0F3dd261c610f7B070c00122Da7AD1ebDEF1deF1,1
0x949faCf26d9d979dd31F52bdf501D31d12b68E1D,1
0x853f9527045E58872C0e0D0f3338fB8b90b5C9Dc,1
0x0411731Be3b7cBA409ede437472b75004353D81A,1
0x00913b0179ae1afaf4eC5A3C265611008560f63F,1
0xb3ABc96cB9a61576c03C955d75B703a890A14aA0,1
0x5B7aA47a8AE661db9E63030f57f68134317Ba205,1
0xC6C9D802bC16d8746AAfCAc4781F9a8d442D585D,1
0x52C34872a9e1d22b4F54D3969F920C4BF1E06088,1
0x3233E6682a85e55Dbb8A06b966b0Ba9af218868E,1
0x54e6627177165Aa7b6F31752c744c306FaC993dB,1
0x0c9cd920cE1A4e978a82F2F758dCa246AAAe802b,1
0x28BF51f47E903925C00A03264C7E7a0576785600,1
0x654d250D18F97CCFB403f65886Adf996092055E5,1
0x4Cc5b8a073F883Ef1772ffAe1a3516f7010395B4,1
0x15fe6DE829bDFd933eb730cE704EdaC068EE8f29,1
0xCD92bE1f23E57B4Bf5ed04634dBca61AC1816FfD,1
0xcb30D07Ed69B28224d590688f96454459861dBBa,1
0x20Ec6EE26a33d83B57DCdE2859C03C71cf17b5fb,1
0xa9833595d670D1C1025B914e54ee4D4CE7aBe6a2,1
0x1F9fbD2F6a8754Cd56D4F56ED35338A63C5Bfd1f,1
0x21d5E578Dc101a132b1457f8a696E8EEFF97A4B1,1
0xEb89007481990d739c1Ed98d210BddFb60e8f3bf,1
0x3Daf1bB0424fFe7523f44a1CEa21A7A207B3028D,1
0xa53A6fE2d8Ad977aD926C485343Ba39f32D3A3F6,1
0xbe84115990E0be631CaE78691a57f87bfB707028,1
0x2Ad550206dc4FC17A740e37306298d5B9238C162,1
0x50017fC607DA965b6dd12f61C8a6560dFe2Df927,1
0x9087b3C31067f83eB014965b07094ca55b791446,1
0x33aF1be195EA8BEC88b5f85875Ab576C20f9Dc47,1
0x2547a2B955368a0d7267D793e86C0Ee6Fa2c4ed3,1
0xE72EB31b59F85b19499A0F3b3260011894FA0d65,1
0x51eB80649810aBaf37799EC8196db3dbcCB3De34,1
0x5AEEdbc6b655C13950F32E5E8a0760D15Bbe0Afb,1
0x8d9Aa1b7aF5aD399e74ac8B4cA04E3A8299027fc,1
0x6cef15E37392F13d0873dc18497CA8087C681e01,1
0xF9F56b6dc4c297b0d942B0e03F7E67D6dD0ed7BE,1
0xfeaa535d0C6f25c120709238f665ecEAE0772527,1
0x1264f7D54798C1898611CB07FeA0389eEa7235D0,1
0xDCf232F89CAce1a6c14969730F58f32CAF121a11,1
0x95D8ac20b2377A00fcdA7Cf56709C4570EDD40b7,1
0xabB205c9191280Be2f4Aca089DCDe9DF99a00242,1
0x5Ba7a075cB5554c60016048fdE083A93EEc007E5,1
0x8888AAE58579F243C6873aB2b6e6706fAEbe8F17,1
0xa0628DF86Fee0FDB325b813c9c3Dd8f0eC67E002,1
0xE913c0f42fB60F85Bd43bDdDAf4e004135eF318c,1
0x84C206304c4BB081D6270F86319369b7995Dd483,1
0x3Eaf7bD84eEFf7445E9499956950d5cBa285C973,1
0x1297Ad486549A430d59D9d5f99eD7C216b6e77DD,1
0xE2685124EEcdec1dD6Ff1ff16e515D42BC064947,1
0xc0FA61F970207Fb513bA83f4A622294421d3C167,1
0xC3B3152842f12601f344ed5b2cd9bb79ACb0980F,1
0x8d2957Bc1EBeCf30dB2d885F53e8b2378D16c60d,1
0x76AcB96BF85B1d7b95d9bbbb25c0a8A5Ea504C3a,1
0x336797c1FCc5661649ed6Cf8668f145C3E2eD522,1
0x2057e3Bc559C093987F355706e703294076Fd868,1
0xeCeB2fB4d8a93B0B19273B033ABcA7215062D31e,1
0x622CF4b48D38Ea1aF5E8eE1F3eC8FCBbEB7Da3e0,1
0x27a5eb30e2C9526BD13AF15ff0819915dFD0bF66,1
0xA90A1a41750946246a532224593a48313Bb7F983,1
0xd9535762e006D71d4283b2dF004fa64b4D47599B,1
0x434781D15E48Ea5DbD04FD3FC8a7e3632a134Fb2,1
0xD1E32A5FAd24c0F81215F1123dA3334B31b0eBAe,1
0x039B8EFa370710938AB7A58cA05ec9b8BD020c48,1
0x28d0f70Fa8C6E9657FF1290616B5AfcbAfB70eAC,1
0x4Cd52B37fdDD19CcD24B0d0e9a048785C7aaFCEf,1
0x0be0eCC301a1c0175f07A66243cfF628c24DB852,1
0x7A1360a95886470d0575A64E47592075CCe901Fb,1
0x025Ba795C68f2D1b04366db82Ae9e992dA8179c4,1
0xe19558D2b3fAbb5c045DdF3b44dC15dE18E9Cd20,1
0x70e2494e39d87d45A2F37CC98f6fEFbCef9f59cD,1
0xBE319A2ea7EDB07E2ef25c2914DCc96c493EA22e,1
0xC18ee6bF19aEccbC5985f68A4f10F4cB2D2BcB51,1
0x92a4F58009dF9eaC5f2AF6d05977683639f0060e,1
0xdF14aB0DC8f8FdF5181a28A2FFF31E2eDF2d8028,1
0xbE857415330B15070337073692358f72FaFD087b,1
0x97d2F23Ef974aA133be1D9365f6b0a9b85457067,1
0x6c068858140829F7fddD7907bCa518e6b97c7274,1
0xce7C9C3bDd93D81A356B757f074b205D95C3d85F,1
0x29b0e295200856C8CFfAC2a352c33Cb93d395CFc,1
0x694cEa50C7c59772c4ad39D69e1A5D31dDbDCa52,1
0xc201C73D9d791C9531A53116d515dd087497B82d,1
0x28f8056B6d87F3a92373a9403FbFEa1a2DA51904,1
0x9947A1c54Cd439037F169C9EE165AF3b9C184752,1
0xD4203e6fFC798765Dea121D795b2a56684c1c738,1
0x61edD01Eb1d3B5b6623846f8725a23982C183aff,1
0xF1170E7f7A17AB2217f91540e6Ed8C68899a31a1,1
0xaD3532392b4a3D427f3AF5c7DD3b3Dd882F74439,1
0x0f92d0Fb49a01c1e66b76d25783D0534303abAd7,1
0xa2F1356191cA07DCc50C03465bcEc0ec25089501,1
1.31279310106292E+48,1
0x4295DB62defEaD8cd0e11696a3EeE205C9669260,1
0x42a638af89571046013e7c86c32fb01e95D5d35b,1
0x5Be3a4B4EDC39D58cF7e3556eA9E1E271F6d8b73,1
0xc5B6561F3e615D7d08Db6344403Ee3BbFAbbB8D2,1
0x0542e8F95f765B81cD6A08Db37d914F664Db5D3E,1
0x220ca6887E342c86a65092a5BBC0b346fCAd4114,1
0x2b17B6d50B5e67Ef223043E6F885cfc54261F1a1,1
0x60114267BF5D24bAFE71357A913952015f6D9CB1,1
0xE366355E53169d030c6aF3De0E48B15Ad657892f,1
0x38c5E856440C5444Aa5774d1B6D4088a6388836f,1
0x964d6e33c3a3746986BeA880c7065fDC4016D912,1
0xAdcE54380e5B5f62Eab82a34cE27f904E4172AF3,1
0xE1fc6578E4cF7d66D6D1FE9091239e2DCB421565,1
0x00C4803aa7CDFE5ae5D325B79D5c3C384e4a8ae9,1
0x0dF58d7D446867137824975D95b2D3235f5d3955,1
0xf28A2969133775498C35610c5291a1beAe211595,1
0x3f9340b189fEC8f74D2A9fFDE82d958F9CBf9270,1
0xa81fBb87825D195c32d5359c34eD8155F7a694dA,1
0xe61204AC84611f0F5E988DC37B0f0d089e671339,1
0x72f55B96E746075Da2932a5518251Aa641f79E4d,1
0xB204F93Cb6aB1eE21E63C1034CD44b7930B58Be9,1
0xA24C45ebb77E5b9b5Ef023D5e30810d8DFA9af27,1
0xEE7A7a0648c6a414F9804296f6Be21775D13eb9f,1
0x29D9739A9aF8A25d8694033B501bd732b74C39F5,1
0xfdF95bc356Cf9Aa3859da4812b24e65E48EeE98B,1
0x0aA5973F2614DccFBe53c8273dA22502D7E4FbD5,1
0x4388aABF659bA92bbA42adD03639822085cc5823,1
0x597dC4159a4b85c086c3C679a0B6c8Fe2836886F,1
0x0387cCCdB378be9018B3125C1fB1417e9413A0c0,1
0x466b668ca9D0DAA43D87389ca0a1523da407A492,1
0x8D3cD61164fF9a2ddCCccE933c5b4608F6562a82,1
0x2bEBa030cdC9c4a47c5aa657974840428b9fEfAc,1
0x9070C5D93ADb58B8cc0b281051710CB67a40C72B,1
0xeC8F54C01E348ad5952cb300EdA407983C9baed8,1
0x885ea391039e0FA3f6833a1F3B6d7433B5b69bb6,1
0x1111150454BB573f944b8d5f307677Ac2b927233,1
0x777777735b830840a15EF5298D116bF3F0CA3CfE,1
0x41ddd88C5457a3c33c399726b6ff24FfD789b207,1
